s,a
0.990737301566169,1.58113561766866
0.992476524471026,1.00392529246289
0.994042529775418,1.25728259846046
0.995432492456309,1.54680871343353
0.99664360176053,0.0214350415275155
0.997673062743351,0.766146829817317
0.998518097836393,0.743068570342153
0.99917594844468,0.592776082813098
0.99964387657263,1.01731797392723
0.999919166478744,1.87526554427253
0.999999126358741,1.10182218646889
0.999881090056832,1.74092765069603
0.999562418804832,0.785139595894252
0.999040502988751,1.14291563037167
0.998312763942493,0.75348809996642
0.997376655768257,1.44405176696837
0.9962296671832,1.03049007685667
0.994869323391895,1.40153314161282
0.993293187984086,1.50077117791938
0.991498864857203,1.13261523146446
0.989484000163074,1.62129482003035
0.987246284278234,2.33613222259732
0.984783453797199,1.44843185377501
0.982093293548034,1.18468373356189
0.979173638629507,1.6514503207607
0.976022376469106,1.22698719650684
0.972637448901118,0.649450086104507
0.969016854263983,1.44953010710487
0.965158649516049,1.20789980346858
0.961060952368861,1.0757362008568
0.956721943437041,1.85533271157917
0.952139868403799,2.15188354630321
0.947313040201083,0.961792659008748
0.942239841203295,1.2774828122515
0.936918725433527,0.824450435820912
0.931348220781153,1.57080178656962
0.925526931229649,0.0503951169618937
0.919453539093406,1.72965207411933
0.913126807262307,1.34574287277564
0.906545581452772,1.36861434975956
0.899708792463942,1.84578339536417
0.892615458437633,1.10279102505679
0.885264687120641,1.17440316236821
0.877655678127947,0.606345848805549
0.869787725205321,0.410195214237161
0.861660218489781,0.890398002073279
0.85327264676634,1.38256358995833
0.844624599719388,0.971235778128761
0.835715770177075,0.574558471460021
0.826545956346956,1.77691412019327
0.81711506404117,0.883536679023452
0.80742310888934,1.23270387890415
0.797470218537384,1.23646185634298
0.787256634830334,1.11043007709388
0.776782715977268,1.43146560440059
0.766048938696388,1.09895067259831
0.75505590033825,0.39647886279982
0.743804320985111,0.711269182337071
0.73229504552431,1.3443199950272
0.720529045693583,0.59123505918659
0.708507422096142,1.04243568855444
0.696231406183348,0.741576281463995
0.683702362202738,0.62095355684153
0.670921789109154,0.69336877807406
0.657891322436673,0.998545245517538
0.644612736129013,1.28138205265682
0.631087944326052,1.13139082543665
0.617319003104069,1.71613947149739
0.603308112167267,1.0557443590026
0.589057616488157,0.413752245616241
0.574570007894289,1.17119889169172
0.55984792659884,1.19555304457992
0.544894162672515,1.31139332031405
0.529711657454222,1.39602035461399
0.514303504897915,1.77785441688856
0.498672952853029,0.857331324906967
0.482823404275868,1.25379251030808
0.466758418369326,1.10867048206491
0.450481711648281,0.816718769134856
0.433997158927992,2.16631834492276
0.41730879423283,0.960390433862282
0.400420811622653,0.375191303558357
0.38333756593413,1.95548457497725
0.366063573434318,1.22340817422765
0.348603512383788,0.491039495528738
0.330962223506594,1.35038220529482
0.313144710364388,1.6644704951435
0.295156139631991,0.570656302206161
0.277001841271717,1.07508990729509
0.258687308603779,0.926534688036126
0.24021819827011,0.402638802962794
0.22160033008895,1.56420873414476
0.20283968679755,0.952379054238431
0.1839424136804,1.21568235130428
0.164914818080382,0.576573943528655
0.145763368790282,0.593962024555127
0.12649469532215,1.0656170036895
0.107115587051978,0.948279375765285
0.0876329922372715,1.80516249902891
0.0680540169050685,0.729431614841255
0.0483859236080413,1.9589423903969
0.0286361300463479,1.592362941295
0.00881220755296258,-0.149247578407832
-0.0110781205597469,-0.0320277762813928
-0.0310269807943576,0.50619211122179
-0.051026351405738,0.68453375386788
-0.0710680644834634,0.766162943843537
-0.0911438081812339,1.16419964244692
-0.111245129095224,0.368397186025398
-0.131363434793147,0.352378353351397
-0.151489996495795,0.595911795639667
-0.171615951912686,0.669441100636943
-0.191732308233376,0.802085957195498
-0.21182994527592,1.17455789817515
-0.231899618793817,0.938823450284317
-0.251931963942732,-0.264932546630131
-0.271917498908127,0.941254477183253
-0.291846628694876,0.980352055668142
-0.311709649079759,0.874638500588422
-0.331496750727677,1.19319739935238
-0.351198023472266,0.683237463090096
-0.370803460761456,0.164570005647454
-0.390302964268426,0.407633412387687
-0.409686348668225,-0.761122008250436
-0.428943346580225,0.680985105499123
-0.448063613676394,0.483643026148694
-0.467036733955262,0.110325537390372
-0.485852225181262,0.0591172795915391
-0.504499544489013,-0.17337255951873
-0.522968094151901,0.323481102226928
-0.541247227514193,0.517315365649908
-0.559326255085724,0.142675143089635
-0.577194450798021,0.0380428674180307
-0.594841058420572,0.250070660469052
-0.612255298135736,0.16068743363828
-0.629426373270627,-0.250609493290542
-0.646343477184115,0.854208530773674
-0.66299580030687,0.408265423838127
-0.679372537332223,0.808130102615839
-0.69546289455535,-0.101374598194077
-0.711256097358175,-0.432046945972017
-0.726741397837079,0.510956507147198
-0.741908082570385,0.10756003464294
-0.756745480522298,-0.311298216924975
-0.771242971079838,0.0021138125019273
-0.785389992219013,-0.977838752710722
-0.799176048796328,0.54849852069675
-0.812590720961445,-0.504048179287084
-0.825623672686625,-0.377625593569496
-0.83826466040834,0.616503701624259
-0.850503541776212,-0.52762911079317
-0.86233028450422,-0.299114887975429
-0.873734975318868,-0.365343326486818
-0.884707828998791,0.678149077611381
-0.895239197500027,-0.110615045948857
-0.905319579160977,-0.710801788070684
-0.914939627980799,-0.751598186003431
-0.924090162964793,0.659585554572573
-0.932762177530064,0.741725766424791
-0.940946848964544,0.571952122292723
-0.948635547932208,-0.891948015609415
-0.955819848017074,-0.388950066128033
-0.962491535298394,-0.399648101032485
-0.968642617949141,-0.164220591613528
-0.974265335849752,-0.621698324229572
-0.979352170208793,-0.84169250309854
-0.98389585318203,-0.593363080729599
-0.987889377481165,0.15425011682493
-0.991326005963261,0.782953176889313
-0.994199281191703,-0.305029264479106
-0.996503034959282,-0.569005529182996
-0.998231397763853,-0.100586586999474
-0.999378808226743,-0.710645189555158
-0.99994002244396,0.449273643333001
-0.999910123260017,0.05666350805528
-0.999284529454014,-1.12501093464405
-0.998059004827474,-0.860297608724345
-0.9962296671832,0.13133086605076
-0.993792997184317,-0.358513832855339
-0.990745847082465,-0.369081614195514
-0.987085449303989,-1.43195868676682
-0.982809424882802,-0.476660052453669
-0.977915791728498,-0.25967866630551
-0.972402972718158,-0.932395869459607
-0.966269803600154,-1.12640123627763
-0.959515540698206,-0.728590486545864
-0.952139868403799,-1.17305455347981
-0.94414290644503,-0.691634855866973
-0.935525216919848,-0.525654410130191
-0.92628781108163,0.0124410043472595
-0.916432155864937,-0.592766909508448
-0.90596018013933,-0.961727584926691
-0.894874280679026,0.118809324015044
-0.883177327836227,-0.292773739257145
-0.87087267090594,-0.596618954370714
-0.857964143170096,-0.382318068562012
-0.844456066608884,-0.977821526055839
-0.830353256267158,-0.300761369787211
-0.815661024263956,-0.59934236786731
-0.800385183433151,-0.425261384782139
-0.784532050583417,-1.26506669160219
-0.768108449365752,0.0232986081904539
-0.751121712736986,-0.529949247946111
-0.73357968500779,-1.70783915062205
-0.715490723463908,-0.515891381357481
-0.69686369954948,-0.114753896179955
-0.677707999601569,-0.433202897941415
-0.658033525125161,-0.0621021920189313
-0.637850692598193,-0.0920646269740485
-0.617170432796389,-1.2056656623407
-0.596004189627985,-1.90219035108973
-0.574363918468665,0.147068911448824
-0.552262083987409,-0.549277503071261
-0.529711657454222,-0.731367178417832
-0.506726113521117,-0.940843545696638
-0.483319426468042,-1.50110317596312
-0.45950606590588,-0.618246861689569
-0.435300991929038,-1.41092914453119
-0.410719649710578,-1.13757053980374
-0.385777963533259,-0.815971646019262
-0.360492330250414,-0.326904602311276
-0.334879612170986,-0.509696692917856
-0.308957129363597,-1.36246967171954
-0.282742651375076,0.05947440798717
-0.256254388359385,-0.656302668956055
-0.229510981613465,0.271836478117731
-0.202531493517136,-1.25812268340111
-0.175335396874751,-1.03470568679518
-0.147942563656986,-1.01633318525409
-0.12037325314174,-0.675117417723011
-0.0926480994538422,-1.09842628669103
-0.064788098503886,-1.07985322442914
-0.0368145943272798,-1.77499593252237
-0.00874926482524725,-0.991652856612706
0.0193858930896658,-0.430643387819529
0.0475685789403543,-0.637608712802682
0.075776204720123,-0.615503533288176
0.103985911511073,-0.575834062069611
0.132174586680262,-0.418390095500233
0.160318881647218,-0.738194471646766
0.188395230215564,-0.824761364025501
0.216379867460629,-0.202459849009633
0.244248849164123,-0.651022124726489
0.271978071786034,-0.309727268776266
0.299543292963113,-0.887502183781243
0.326920152522316,-0.463975856687364
0.354084193996797,-0.00164204000614743
0.381010886631066,-0.801885938526742
0.407675647861072,-0.269619362526825
0.434053866254017,-0.439535772562649
0.460120924891823,-0.341323268988482
0.485852225181263,-0.464842590622748
0.511223211072802,-1.30618624509145
0.536209393669326,-0.320819804589311
0.560786376204978,0.466062733023956
0.584929879373428,0.113832823678324
0.60861576698396,-0.382014873465679
0.631820071922878,-0.505483881639562
0.654519022396818,-0.0315509597396
0.676689068433619,-0.329027123377553
0.698306908615584,-0.382737900171511
0.719349517019022,-0.0720411587692585
0.739794170333131,0.545884519276971
0.759618475130396,-1.32231193133908
0.778800395259879,0.248742719284675
0.797318279333917,-0.529176735442423
0.815150888277942,0.465435579629491
0.83227742291238,-1.20037006083316
0.848677551534801,-0.0821335132933583
0.864331437469738,0.0768298710866497
0.879219766552911,-0.146679651382312
0.893323774515878,-0.0181988226025611
0.906625274236473,-0.655864481717656
0.919106682819779,-0.445326257737472
0.930751048473762,-0.272733122149724
0.941542077143144,0.334716895647896
0.951464158864547,-0.125297281985222
0.960502393805465,0.952492624146875
0.968642617949141,0.269522866613306
0.975871428387042,-0.716548785061188
0.982176208180223,0.00271557558980615
0.987545150750571,-0.0816353233454164
0.991967283762603,0.310244444799927
0.995432492456309,0.162030054491478
0.997931542391281,0.146143823749984
0.999456101562291,-0.0683035622134842
0.999998761846363,0.278648236388718
0.999553059741364,-0.399190071522364
0.998113496356178,0.640372484692189
0.995675556612587,-0.316680829221604
0.992235727619144,0.0246134831458894
0.987791516177515,0.292123965512489
0.982341465382029,0.498437162639405
0.975885170273509,0.344712275346171
0.968423292508827,1.26015466676204
0.959957574008098,1.20949140621657
0.950490849541935,0.71854177535334
0.940027058221778,0.457420117896196
0.928571253856953,0.0132595508316289
0.916129614142867,0.191294285342025
0.902709448645484,-0.27678160634653
0.888319205548153,0.242509786433331
0.87296847712774,0.197213783826052
0.856668003928038,1.31052763338032
0.83942967759952,0.813011314051796
0.821266542375596,0.469715509669692
0.802192795156837,0.2909578235128
0.782223784175822,0.478163168701283
0.761376006216709,0.818548135615166
0.739667102365015,1.55186381893244
0.717115852264622,0.594152347149789
0.6937421668606,0.858913290228475
0.669567079608058,0.762788628560807
0.644612736129013,0.695590115624586
0.618902382300981,0.913425606582008
0.592460350762923,1.03597718846783
0.565312045826026,0.421342391249471
0.537483926778852,0.234462062995036
0.509003489578429,0.496445224490564
0.479899246920908,0.872299896040436
0.450200706687718,0.972080796229607
0.419938348765231,0.0822605805798499
0.389143600238393,0.798536924719013
0.357848808961017,0.244496441068111
0.326087215507874,0.150077312867641
0.293892923516221,0.575640002077999
0.261300868426807,0.757160451436973
0.228346784637023,-0.00843420996552802
0.195067171081459,-0.487630583913916
0.16149925525765,0.220886569415218
0.127680955717635,0.506381812024539
0.093650843048457,0.254867474493946
0.0594480993676402,0.984585652156332
0.0251124763622685,0.0126164546454931
-0.00931574809680269,0.557253802194597
-0.0437958147313566,-0.251537991927193
-0.078286528985786,-0.50997959062048
-0.11274630847071,0.435182384386381
-0.147133231677578,-0.614610734784973
-0.181405087918674,-0.589125827980234
-0.215519428444245,-0.262282523606443
-0.24943361868557,-0.725333165089234
-0.283104891570053,0.276613428082084
-0.316490401851623,-0.163244391300915
-0.349547281396975,-0.693594628916089
-0.382232695365519,-0.513403796406635
-0.414503899218118,-0.585101719672692
-0.446318296487156,-0.150499515918473
-0.477633497237842,-1.34500020955249
-0.508407377148054,-0.508029348396781
-0.538598137131654,-0.879806066218251
-0.568164363427658,-0.0426211448991052
-0.597065088075379,0.0684471746573272
-0.625259849693331,-0.180633352050835
-0.652708754477453,-0.328321621819706
-0.679372537332223,-1.61842757338036
-0.705212623045991,-0.310168058677744
-0.730191187420163,-0.78549848518383
-0.754271218259872,-0.503090160942891
-0.777416576132155,-0.556975985007697
-0.799592054796018,-0.994942111124386
-0.820763441207278,-0.148187005870016
-0.840897574999777,-0.34046309452415
-0.859962407343282,-0.657611151110675
-0.877927059077332,-0.0576159855984544
-0.89476187801937,0.264350259276305
-0.910438495344661,-1.09962627304715
-0.924929880934932,-0.578820292000166
-0.938210397592117,-1.1410288227199
-0.950255854013338,-0.229672601515009
-0.961043556423075,-0.373865645807017
-0.970552358758522,-0.900894510932526
-0.978762711304312,-0.939610365878406
-0.985656707673229,-1.05383091119417
-0.991218130030026,-0.230750063420732
-0.995432492456309,-0.833771279695126
-0.998287082355331,-0.799600780384405
-0.999770999796753,-1.36835586108146
-0.999875194702733,-0.596570506621978
-0.998592501778272,0.579281892906991
-0.995917673090512,-0.633205564504199
-0.991847408203624,-1.50085145782972
-0.986380381778091,-0.676631555472184
-0.979517268545592,-1.52764368086666
-0.971260765573234,-0.744343117429848
-0.961615611733731,-1.6731603991667
-0.950588604301072,-0.47412985671679
-0.938188612594496,-0.269027985548423
-0.924426588596961,-0.0692129162839836
-0.909315574477976,-0.157696322195435
-0.892870706954465,-1.23194015670597
-0.875109218427395,-0.633987651946392
-0.856050434836153,-0.401228825027815
-0.835715770177074,-1.39430594378332
-0.81412871763721,-0.755888452918688
-0.791314837299196,-0.47386077543282
-0.767301740378177,-1.49692297937159
-0.742119069956897,-1.32586014521856
-0.715798478190437,-0.455855096421439
-0.688373599957732,-0.842686237703454
-0.659880022942565,-0.570874472819261
-0.630355254132793,-0.143603158717275
-0.599838682732442,-0.576371381853888
-0.568371539487586,-1.20161521156202
-0.535996852433206,-0.421823227577923
-0.502759399074648,-0.870068438696874
-0.468705655023904,-1.1826145805934
-0.433883739117559,0.285566597642121
-0.398343355050083,-0.707461285239963
-0.362135729562926,-1.20138100944683
-0.325313547236847,-0.399204288782738
-0.287930881941946,0.140434310110401
-0.25004312500684,-0.386457535087684
-0.211706910175576,-0.270106743404732
-0.172980035427964,-0.593704702165084
-0.133921381746209,-0.706037026028703
-0.0945908289177693,-0.171007112568237
-0.0550491684715551,-0.682881142068652
-0.0153580138517066,-0.526165237659251
0.0244202920598411,-0.805014289802002
0.0642227719536926,-0.861662017473899
0.103985911511074,-0.629801496508016
0.143645759097574,-1.0659709748937
0.183138027593796,-0.323240119334599
0.222398198217518,-0.371616711890532
0.261361626185406,-0.418281287840918
0.299963648056135,-1.49616894189488
0.338139690590432,-0.602073762163077
0.375825380957691,-0.196123885057798
0.412956658112963,-0.11000349106458
0.449469885162535,-0.178702969613838
0.485301962531082,-0.260531773904518
0.520390441738108,-1.01707037836464
0.554673639586728,-0.0192392170284371
0.588090752563234,-0.228035184732625
0.620581971241595,0.106503059225243
0.652088594483233,0.189528814793275
0.682553143218655,-0.126796696945489
0.711919473594435,0.104700462462213
0.740132889265954,-0.19996072753709
0.767140252613956,-0.16838617146851
0.792890094660698,-0.173499566259015
0.817332723459824,-0.434576773563397
0.840420330732729,0.182840700512759
0.862107096523271,0.707093694977938
0.882349291642288,-0.176949989346273
0.901105377673283,-0.116230190794184
0.918336104311175,0.517524102855971
0.934004603806878,0.196680283435371
0.948076482291923,0.96764849071344
0.960519907759173,-0.634244402868323
0.971305694478115,-0.282164370404709
0.980407383626103,-0.129614259813153
0.987801319920266,1.3570537110064
0.993466724038795,0.500276063041339
0.997385760624664,0.0772064578324392
0.999543601669856,0.327658925826283
0.999928485083581,0.167315171363334
0.998531768253989,0.82544720529624
0.995347976419391,0.355897915331704
0.990374845672004,0.764780517684482
0.983613360424817,0.714812844213927
0.975067785180193,0.254618886801549
0.964745690447406,0.318766162456058
0.952657972665362,0.443661323013693
0.938818867996317,-0.017229663028451
0.923245959866405,0.264640362989776
0.905960180139329,0.339358328679135
0.886985803820528,-0.128738194537379
0.866350437200481,0.849117542205653
0.84408499935775,-0.189412638412629
0.820223696954508,0.0158337325619691
0.794803992270034,-0.220190240619021
0.767866564430629,0.889292830306944
0.739455263807805,0.00703387276902345
0.709617059570357,-0.526350124585966
0.678401980389897,0.731099804401094
0.645863048313834,1.03206766238007
0.612056205834266,0.632590411948412
0.577040236196231,0.349810282231858
0.54087667700364,-0.166541330114371
0.503629727196533,-0.131403810517577
0.465366147488666,0.839799390650899
0.42615515436985,0.779443344162766
0.386068307793158,-0.122035848412103
0.34517939268261,0.561837322494489
0.303564294412705,0.24301554762827
0.261300868426805,-0.0776410250960239
0.218468804176783,-0.333292397078346
0.175149483582149,0.198828152133323
0.131425834221921,-0.882291202387606
0.0873821774879395,-0.788472957241208
0.0431040719432004,0.97597582354818
-0.00132184785640005,-0.0985097008045288
-0.0458080368040437,1.22058074664596
-0.0902662086607129,-0.24752076092321
-0.134607509149798,-0.0717827141357104
-0.178742692413438,0.270118304083083
-0.222582300503362,-0.314264903657758
-0.266036845566675,-0.519714382771294
-0.309016994374949,0.422945444320417
-0.351433754833655,-0.762496093831577
-0.393198664098203,0.0417768347405532
-0.434223977912621,-0.651948234122731
-0.47442286077755,-0.0595149396164707
-0.513709576545351,-0.0418912020771141
-0.55199967903221,-0.915208396856406
-0.589210202229898,-0.267949142212417
-0.625259849693329,-0.0519017870065409
-0.660069182674723,-1.12782913210895
-0.693560806570345,-0.453782856692696
-0.725659555242149,-0.685706787660835
-0.756292672773831,-1.31297597665402
-0.785389992219011,-0.867843264142778
-0.812884110898471,-0.840858353511636
-0.838710561803456,-1.33190719289659
-0.862807980663535,-1.79575894764695
-0.885118268239649,-1.30090521634709
-0.905586747406439,-0.875359749353116
-0.924162314592549,-1.75954871862418
-0.940797585153084,-0.290249365522988
-0.955449032255274,-1.24466757071645
-0.968077118866204,-1.99768448802049
-0.978646422440506,-0.930077708363713
-0.987125751916104,-0.26001078411454
-0.993488256637345,-0.994011261642917
-0.997711526837338,-0.95456460106334
-0.999777685324848,-1.06232598377299
-0.999673470035804,-0.973664402566921
-0.997390307125274,-0.629114512853408
-0.992924374292642,-0.986927629351911
-0.986276654050695,-0.706387567667477
-0.977452976668338,-0.834019316830074
-0.966464052536724,-1.02409918356
-0.953325493729616,-0.949955414947868
-0.938057824550802,-1.57933307411912
-0.92068648088439,-1.55576051189349
-0.901241798187577,-1.08393488763087
-0.879758987990292,-0.891785041860545
-0.856278102791498,-1.50571056730111
-0.830843989268336,-0.639535170737342
-0.803506229741236,-0.975886223801929
-0.77431907186572,0.352274948641203
-0.743341346549951,-0.788730398014644
-0.71063637412584,-1.6262623071341
-0.676271858830767,-0.757340207006863
-0.640319771686726,-0.673771718292764
-0.602856221893638,-1.1510864574277
-0.563961316884023,-0.748319643327999
-0.523719011216563,-1.13272889262462
-0.482216944516892,-0.789451897475915
-0.439546268704544,-0.554163700645942
-0.39580146477568,-0.130454113927408
-0.351080149441764,-0.300644043531691
-0.305482871954747,-1.96678746204483
-0.259112901479412,-0.458627627354752
-0.21207600540318,-0.143268289719568
-0.164480219003096,-0.513723566946905
-0.116435606918385,-0.0322408597821612
-0.0680540169050646,-0.0243918840681111
-0.0194488263766588,0.292249381988674
0.0292653177384855,0.307392625893915
0.0779727652668538,0.22449892377384
0.126557134605303,-1.02736456552504
0.174901589477746,-0.639578353777703
0.222889120005359,0.25486447257459
0.270402827441794,-0.517750327615943
0.317326211904374,-0.275536631120219
0.363543462413981,0.429956853197634
0.408939748538958,0.155796822992784
0.453401512922689,0.737247586537654
0.496816763960785,-0.405358524541533
0.539075367881075,0.564864609438311
0.58006933946949,-0.43193273641327
0.619693130675855,-0.2764549556242
0.657843916327007,0.651345332977279
0.694421876169673,0.493477854290881
0.72933047246264,0.0571967995054835
0.762476722337065,0.534180868029989
0.793771464144822,0.446513507673234
0.823129617018407,0.346061300386988
0.850470432871328,0.973986563953287
0.875717740075799,0.159176480878991
0.898800178064461,1.11383234777962
0.919651422115138,-0.00376909923879132
0.938210397592117,1.32346759309187
0.954421482934173,1.27933780796424
0.968234700698552,1.53364198573973
0.979605895991404,0.85371900921795
0.988496901638612,1.58301125853428
0.994875689476652,0.747866441452722
0.998716507171053,1.77311626342519
1,0.298555629523237
0.998713317072801,1.53701211975363
0.994850201487141,1.06013983444757
0.988411063965252,1.06976328380973
0.979403039547284,1.55944451945913
0.967840026960188,1.33952091144309
0.953742710322238,2.01501687098635
0.937138562886873,1.49492225445352
0.918061832574647,2.07134077056396
0.896553509088818,1.34007306164804
0.872661272458122,1.62242241491237
0.846439422899743,1.79445618282894
0.817948791946053,2.1575112989061
0.787256634830333,1.91071119179903
0.754436504179314,1.45471545252148
0.719568105113748,0.907631174449137
0.682737131912303,1.24244144975228
0.644035086448535,1.73997049047331
0.603559078665877,1.06092368586856
